=== Stock Screener — 2026-07-16 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2791 stocks with market cap > $1B
  Top 5 by daily gain: LCID(+28.8%), CHRN(+28.8%), AEHR(+21.9%), IOVA(+20.6%), MAAS(+17.4%)
  S&P 500 loaded: 503 tickers
Screening 2791 stocks...
  Priority tier: 943 (top 500 movers + 443 S&P 500)
  Remaining: 1848

  === Priority Tier ===
  Priority: 300/943 (196 passed, 0 errors)
  Priority: 600/943 (268 passed, 173 errors)
  Priority: 900/943 (268 passed, 473 errors)
  Priority: 943/943 (268 passed, 516 errors)

  Retrying 516 priority tickers...
  After priority retry: 268 passed

  === Remaining Tier ===
  Remaining: 300/1848 (268 total passed)
  Remaining: 600/1848 (268 total passed)
  Remaining: 900/1848 (268 total passed)
  Remaining: 1200/1848 (268 total passed)
  Remaining: 1500/1848 (268 total passed)
  Remaining: 1800/1848 (268 total passed)
  Remaining: 1848/1848 (268 total passed)

  Final: 268 stocks passed all filters

================================================================================
  268 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
113   BABA   118.24  -0.34   6.39     283.4       Consumer Cyclical                           Internet Retail        2.45  64.0  Bull       3.08    6.55       0.11      43.7    4.67
114   CIGI   101.73   1.04   2.85       5.2             Real Estate                      Real Estate Services        3.42  61.3  Bull       0.73    6.70       0.03      43.6    4.08
115    BMY    59.62   1.69   2.90     121.6              Healthcare              Drug Manufacturers - General        4.88  58.9  Bull       0.28    7.82       0.03      43.3    3.50
116    XYZ    81.64  -0.21   5.44      48.6              Technology                 Software - Infrastructure       10.56  65.0  Bull       0.33    9.31       0.05      43.1    4.47
117   CLBK    22.27   1.32   5.20       2.3      Financial Services                          Banks - Regional        9.42  71.2  Bull       0.09    9.98       0.06      42.9     NaN
118     PS    35.64   0.03   1.26      14.3      Financial Services                          Asset Management        6.23  54.8  Bull       0.41    4.54       0.02      42.8    3.67
119   NXST   183.55   0.19   3.91       5.6  Communication Services                              Broadcasting        0.98  57.7  Bull       1.58    6.65       0.01      42.2     NaN
120    GGB     4.73  -1.46   7.26       9.3         Basic Materials                                     Steel        7.43  63.7  Bull       0.08    2.38       0.12      42.1    4.17
121    AMG   378.76  -1.62   3.78      10.0      Financial Services                          Asset Management       12.48  70.8  Bull       1.61    5.95       0.03      42.1    4.57
122    UBS    53.59  -2.74   3.34     175.7      Financial Services                       Banks - Diversified        9.92  64.3  Bull       0.22    6.20       0.16      41.6    3.67
123    RYZ    29.19   0.66  14.38       1.5             Industrials                         Metal Fabrication        9.11  62.2  Bull       0.37    1.60       0.02      41.4    3.00
124    EFX   173.90   0.84   4.34      21.0             Industrials                       Consulting Services        3.51  58.2  Bull       1.25    4.05       0.06      41.3    4.21
