=== Stock Screener — 2026-06-12 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2766 stocks with market cap > $1B
  Top 5 by daily gain: ATEX(+25.7%), YSS(+22.1%), BVC(+21.4%), MBX(+20.2%), AADX(+20.0%)
Screening 2766 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2466

  === Priority Tier ===
  Priority: 300/300 (177 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2466 (235 total passed)
  Remaining: 600/2466 (235 total passed)
  Remaining: 900/2466 (235 total passed)
  Remaining: 1200/2466 (235 total passed)
  Remaining: 1500/2466 (235 total passed)
  Remaining: 1800/2466 (235 total passed)
  Remaining: 2100/2466 (235 total passed)
  Remaining: 2400/2466 (235 total passed)
  Remaining: 2466/2466 (235 total passed)

  Final: 235 stocks passed all filters

================================================================================
  235 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
112   PLSE    28.27   4.50  11.61       2.0              Healthcare            Medical Instruments & Supplies       20.28  63.5  Bull       0.11    4.32       0.08      42.1    5.00
113   PGEN     4.51  -0.11  25.84       1.6              Healthcare                             Biotechnology       10.62  60.0  Bull       0.03   -2.07       0.18      41.9    4.00
114   NVMI   559.48  -1.67  17.60      17.8              Technology       Semiconductor Equipment & Materials       11.55  59.6  Bull       4.82    0.61       0.07      41.9    4.50
115    ARM   357.42   2.01   4.22     381.9              Technology                            Semiconductors       36.47  60.6  Bear      -5.94   56.42       0.19      41.6    4.12
116    VPG   133.40  -9.83  13.52       1.8              Technology        Scientific & Technical Instruments       43.40  67.6  Bear      -0.92   32.95       0.16      41.3     NaN
117    AZZ   149.64  -2.29   8.66       4.5             Industrials               Specialty Business Services        8.06  62.5  Bull       1.15    1.53       0.08      41.3     NaN
118   ALAB   369.17  -0.97  16.44      63.3              Technology                            Semiconductors       43.19  67.0  Bear      -1.19   61.47       0.15      41.2    4.12
119   ACMR    93.54   1.92  22.62       6.5              Technology       Semiconductor Equipment & Materials       35.44  65.3  Bear      -0.26   48.04       0.13      41.1    4.50
120   WLFC   196.67   2.52   6.91       1.6             Industrials                 Rental & Leasing Services        4.72  57.6  Bull       2.08    3.60       0.02      41.1     NaN
121   NRIX    17.86   5.15  21.99       1.8              Healthcare                             Biotechnology        8.99  60.6  Bull       0.06   11.63       0.09      41.1    4.56
122   HYLN     7.44  -2.75   7.90       1.3       Consumer Cyclical                                Auto Parts       64.83  65.7  Bear      -0.03  101.76       0.06      40.5    4.00
123     SG     9.30   2.24  25.34       1.1       Consumer Cyclical                               Restaurants       21.24  61.0  Bear      -0.06   34.98       0.04      40.3    3.20
124   AERO    17.25   2.01   7.21       2.5             Industrials                                  Airlines        7.38  60.0  Bull       0.05   15.38       0.02      40.3    4.44
125   GTES    27.08   0.88   5.64       6.9             Industrials            Specialty Industrial Machinery        7.07  60.3  Bull       0.12    5.47       0.01      39.3     NaN
126   DAKT    21.11   1.93  10.41       1.0              Technology                     Electronic Components        4.82  61.4  Bull       0.09    6.62       0.04      38.9    5.00
127    CCL    28.25   0.71   3.06      39.1       Consumer Cyclical                           Travel Services        5.05  56.9  Bull       0.09   12.79       0.19      38.1    4.46
128   PENG    62.92  -2.62   5.11       3.3              Technology           Information Technology Services       38.10  61.3  Bear      -0.77   27.27       0.05      37.7    4.43
129   MRNA    50.26   1.78   5.94      19.9              Healthcare                             Biotechnology        3.10  54.5  Bull       0.31    0.45       0.08      37.6    2.96
130   KYMR    84.38   1.71  13.83       6.9              Healthcare                             Biotechnology        4.15  59.1  Bull       0.85   -0.14       0.04      37.4    4.70
131   AEIS   343.06  -0.03  16.37      13.7             Industrials              Electrical Equipment & Parts        3.94  55.6  Bull       4.12   -0.42       0.04      37.3    4.36
132   COMP     8.66   2.73  12.32       6.5             Real Estate                      Real Estate Services        5.39  56.9  Bull       0.03   11.74       0.12      37.1    4.25
133     SW    42.01  -1.32   1.77      22.0       Consumer Cyclical                    Packaging & Containers        4.03  55.7  Bull       0.16    6.17       0.18      36.5    4.67
134     MU   966.75  -3.20  11.89    1090.5              Technology                            Semiconductors       31.52  59.4  Bear     -12.13   24.58       0.12      35.6    4.52
135    CLF    13.70   0.34   1.26       7.8         Basic Materials                                     Steel       17.95  61.1  Bear      -0.05   25.34       0.03      34.6    3.08
136    UAL   112.79   0.52   6.68      36.6             Industrials                                  Airlines       10.94  60.9  Bull       0.16   17.47       0.12      33.6    4.65
137    UMC    21.02   1.06   6.70      52.7              Technology                            Semiconductors       26.99  62.9  Bear      -0.38   22.71       0.10      33.5    2.00
138   ENTG   143.27  -1.85  14.25      21.8              Technology       Semiconductor Equipment & Materials        5.58  54.4  Bull       0.54    2.88       0.02      32.2    3.82
139   BULL     6.66  -0.13  18.95       3.5              Technology                    Software - Application        4.17  54.8  Bull       0.03   -8.75       0.11      31.6    5.00
140    STM    77.11  -2.80   9.04      68.5              Technology                            Semiconductors       28.72  63.3  Bear      -0.37   19.77       0.12      30.8    4.00
141   RZLV     2.87  14.66  24.57       1.1              Technology                 Software - Infrastructure       10.05  59.3  Bull       0.00    9.35       0.90      29.4    4.83
142   CEVA    45.01  -1.22   3.29       1.3              Technology                            Semiconductors       26.22  59.0  Bear      -0.56   18.49       0.07      29.0    4.75
143   MPLT    31.15   2.64  11.21       1.4              Healthcare                             Biotechnology       13.16  57.4  Bull       0.07    6.35       0.05      28.6    4.82
144    FPS    59.40  -0.59   0.46      18.1             Industrials              Electrical Equipment & Parts       28.98  62.6  Bear      -0.12   18.35       0.03      28.6    4.60
145   CRWD   686.06  -1.26   2.24     174.6              Technology                 Software - Infrastructure       18.38  59.4  Bear     -11.52   18.30       0.07      28.1    4.35
146    RCL   284.94  -1.05   1.76      76.4       Consumer Cyclical                           Travel Services        3.85  54.9  Bull       0.71    7.93       0.07      27.9    4.29
147   FORM   132.44  -0.00  13.49      10.3              Technology       Semiconductor Equipment & Materials        7.09  54.0  Bull       0.38    3.48       0.07      27.5    3.80
148   SMTC   164.50  -0.87   8.93      15.3              Technology                            Semiconductors       24.96  60.7  Bear      -1.46   16.53       0.05      26.9     NaN
