=== Stock Screener — 2026-06-09 13:45 ===
Criteria: Above 50d EMA | Positive weekly gain | Market cap > $1B
Fetching universe...

  NASDAQ screener: 2741 stocks with market cap > $1B
  Top 5 by daily gain: TNGX(+53.0%), ENHA(+39.8%), GLXY(+21.4%), ALVO(+19.8%), CBRS(+18.3%)
Screening 2741 stocks...
  Priority tier (top 300 movers): 300
  Remaining: 2441

  === Priority Tier ===
  Priority: 300/300 (131 passed, 0 errors)

  === Remaining Tier ===
  Remaining: 300/2441 (178 total passed)
  Remaining: 600/2441 (178 total passed)
  Remaining: 900/2441 (178 total passed)
  Remaining: 1200/2441 (178 total passed)
  Remaining: 1500/2441 (178 total passed)
  Remaining: 1800/2441 (178 total passed)
  Remaining: 2100/2441 (178 total passed)
  Remaining: 2400/2441 (178 total passed)
  Remaining: 2441/2441 (178 total passed)

  Final: 178 stocks passed all filters

================================================================================
  178 stocks passed all filters
  Sorted by composite momentum (MACD 35 | ROC 30 | Volume 25 | EMA 10)
  Rating: 5=Strong Buy → 1=Strong Sell | Vol Ratio: >1 = above avg volume
================================================================================

    Ticker    Price   Day%  Week%  MCap($B)                  Sector                                  Industry  Above EMA%   RSI  MACD  MACD Hist  ROC20%  Vol Ratio  Momentum  Rating
123    PDS    96.34  -1.06   3.52       1.2                  Energy                        Oil & Gas Drilling        3.45  53.6  Bull       0.30    4.65       0.02      28.5    4.20
124    WSC    27.56   2.43   8.22       5.0             Industrials                 Rental & Leasing Services       16.93  67.0  Bull       0.06    3.48       0.03      28.4    3.60
125   CVNA    72.92   5.06  11.15      80.0       Consumer Cyclical                  Auto & Truck Dealerships        2.79  55.0  Bull       0.26   -4.35       0.10      26.9    4.00
126    CNC    64.46   0.38   7.45      31.8              Healthcare                          Healthcare Plans       22.05  71.5  Bear      -0.05   14.37       0.04      24.7    3.55
127   SNDK  1751.48   6.22   2.05     259.3              Technology                         Computer Hardware       35.10  62.7  Bear     -11.24   13.18       0.15      24.4    4.41
128   BBWI    18.73   1.63   1.18       3.8       Consumer Cyclical                          Specialty Retail        0.55  52.9  Bull       0.06   -1.14       0.03      24.4    3.47
129    NPO   332.90   3.12   5.39       7.0             Industrials            Specialty Industrial Machinery       12.33  66.1  Bull       0.51    5.76       0.17      24.2     NaN
130   LYFT    14.20   1.10   0.67       5.4              Technology                    Software - Application        1.10  53.8  Bull       0.04    2.42       0.06      24.0     NaN
131   TTMI   184.59   3.12   2.77      19.2              Technology                     Electronic Components       20.14  58.3  Bear      -1.97   13.25       0.06      23.7    4.75
132   PLXS   286.24   1.38   2.19       7.7              Technology                     Electronic Components       13.69  64.6  Bull       0.46    5.32       0.01      23.5    3.80
133   NWPX   124.83   3.00   4.27       1.2         Basic Materials                                     Steel       20.59  69.2  Bear      -0.34   12.28       0.09      23.0    3.00
134   UCTT    94.94  11.43   5.24       4.3              Technology       Semiconductor Equipment & Materials       20.39  60.5  Bear      -0.00   11.11       0.22      23.0    4.80
135   NVMI   539.88   5.24   3.20      17.2              Technology       Semiconductor Equipment & Materials        8.54  56.2  Bull       1.18    2.64       0.05      22.6     NaN
136    CTS    67.23   3.10   0.76       1.9              Technology                     Electronic Components       13.95  64.1  Bull       0.05    9.33       0.02      21.2     NaN
137   CLBK    20.94   0.87   3.00       2.2      Financial Services                          Banks - Regional        8.56  67.4  Bull       0.02    7.72       0.13      20.3     NaN
138    NOV    21.16  -0.09   3.47       7.6                  Energy            Oil & Gas Equipment & Services        5.54  56.7  Bull       0.03    7.52       0.04      19.9    3.48
139    RES     7.08   1.33   1.43       1.6                  Energy            Oil & Gas Equipment & Services        1.49  50.9  Bull       0.02    0.85       0.03      19.3     NaN
140   ACLS   176.66  14.90  11.26       5.4              Technology       Semiconductor Equipment & Materials       26.12  64.9  Bear      -0.27    7.01       0.28      19.3     NaN
141   TVTX    47.78   5.64  11.22       4.4              Healthcare                             Biotechnology       15.61  62.7  Bear      -0.08    9.81       0.02      17.8    4.73
142    ALH    25.85   2.36   3.30       5.1       Consumer Cyclical        Furnishings, Fixtures & Appliances        6.11  62.0  Bull       0.04    1.79       0.04      17.0    4.62
143    LPG    43.40  -0.40   6.12       1.9                  Energy                       Oil & Gas Midstream       11.43  59.9  Bear      -0.26   10.11       0.09      16.5    4.00
